cell	cell_x	cell_y	cell_n_transcripts	cell_density	cell_elongation	cell_area	cell_avg_confidence	cell_Celltype	Area_Cluster
4089	5597.72556390977	3563.43233082707	266	0.02807	2.363	9476	0.9992	Enterocyte (Top Villus)	4
409	3585.20588235294	524.029411764706	34	0.02014	1.058	1688	1	Stem + TA	2
4090	3393.7277486911	5748.24607329843	191	0.02179	2.666	8767	0.9948	Enterocyte (Mid Villus)	4
4091	2060.55445544554	7147.0198019802	202	0.03156	1.351	6401	1	Stem + TA	2
4092	4881.66666666667	4270.48333333333	120	0.02035	1.706	5896	0.9575	B (Plasma)	3
4093	744.675	8381.4	40	0.009396	2.298	4257	0.857	Smooth Muscle	1
4094	3341.47058823529	5791.26470588235	68	0.01243	1.817	5471	0.9945	Enterocyte (Mid Villus)	4
4095	2828.99275362319	6246.63768115942	138	0.01499	7.277	9206	1	Enterocyte (Bottom Villus)	2
4096	4343.24038461538	4894.72115384615	104	0.01935	4.869	5376	1	Enterocyte (Mid Villus)	4
4097	3595.91666666667	5568.14583333333	48	0.01543	4.724	3110	0.9952	Enterocyte (Mid Villus)	4
4098	4047.1484375	5090.28125	128	0.02869	2.213	4461	0.9988	B (Plasma)	3
4099	4064.45528455285	5145.67479674797	123	0.01932	4.65	6368	0.9954	Stromal	3
410	4133.45	42.65	40	0.008985	1.725	4452	0.7566	Enterocyte (Mid Villus)	3
4100	5073.51136363636	4097.67613636364	176	0.02283	2.916	7709	1	Enterocyte (Mid Villus)	4
4101	4464.36	4680.1	550	0.04104	7.352	13400	1	Enterocyte (Mid Villus)	4
4102	4524.63880126183	4694.4905362776	634	0.04449	5.854	14250	1	Enterocyte (Mid Villus)	4
4103	5016.63636363636	4192.63636363636	33	0.03455	2.713	955	0.9972	Macrophage + DC	3
4104	5546.01442307692	3589.61057692308	208	0.02859	4.189	7276	1	Enterocyte (Top Villus)	4
4105	4760.8125	4529.075	160	0.01508	1.131	10610	0.9981	Pericyte	3
4106	3687.95652173913	5551.4347826087	23	0.008544	11.97	2692	1	Goblet	4
4107	2930.44444444444	6312.06666666667	45	0.0156	1.272	2884	1	Enterocyte (Bottom Villus)	2
4108	3388.22413793103	5881.55747126437	174	0.02257	3.919	7708	1	Enterocyte (Mid Villus)	4
4109	3417.20689655172	5796.13793103448	29	0.0298	5.364	973	1	Enterocyte (Mid Villus)	4
411	1307.75675675676	2817.44594594595	74	0.01808	4.51	4094	0.971	Smooth Muscle	1
4110	2420.14285714286	6837.35714285714	14	0.0144	4.756	972.5	0.9839	Macrophage + DC	3
4111	4790.55	4447.4	20	0.02609	2.586	766.5	0.9999	B (Plasma)	3
4112	4922.61538461538	4308.46153846154	65	0.01926	1.183	3374	0.9846	Stromal	3
4113	4302.41818181818	4874.30909090909	55	0.01378	5.698	3990	0.9935	Enterocyte (Mid Villus)	4
4114	3154.96875	6048.7265625	128	0.02186	1.132	5856	0.9986	Enterocyte (Bottom Villus)	2
4115	4806.78125	4378.64583333333	192	0.02929	1.514	6555	0.9931	B (Plasma)	3
4116	5153	4039.69696969697	99	0.03257	2.016	3040	1	Enterocyte (Mid Villus)	4
4117	3311.84615384615	5929.35897435897	39	0.02776	1.947	1405	1	Enterocyte (Mid Villus)	4
4118	1854.46923076923	7369.16153846154	130	0.01694	2.467	7673	0.9689	Paneth	2
4119	1921.31460674157	7268.73033707865	89	0.01808	1.717	4923	0.9669	Stem + TA	2
412	2859.8864628821	1202.92139737991	229	0.02417	1.295	9474	0.994	Stem + TA	2
4120	2143.26315789474	7008	19	0.02784	5.852	682.5	0.9955	Stem + TA	2
4121	4120.48913043478	5052.1847826087	92	0.01594	1.577	5772	0.9777	Macrophage + DC	3
4122	2300.5223880597	6935.89552238806	67	0.02203	1.536	3041	0.9993	B (Follicular, Circulating)	3
4123	2046.71111111111	7191.6	45	0.02305	2.552	1952	1	Stem + TA	2
4124	2808.24096385542	6418.65060240964	83	0.02077	3.53	3996	1	Enterocyte (Bottom Villus)	4
4125	997.230769230769	8283.71794871795	39	0.01388	3.186	2810	0.9171	Smooth Muscle	1
4126	843.357142857143	8356.78571428571	28	0.01174	5.151	2386	0.8545	Smooth Muscle	1
4127	4027.5859030837	5291.29074889868	227	0.01797	4.961	12630	0.9977	Stromal	3
4128	3220.84397163121	5975.13475177305	141	0.02655	1.559	5310	0.9986	Enterocyte (Bottom Villus)	4
4129	3098.67179487179	6165.78974358974	195	0.02239	2.616	8708	0.992	Enterocyte (Bottom Villus)	2
413	3393.49299719888	767.663865546219	357	0.03642	4.076	9803	0.9994	Stem + TA	2
4130	2876.8	6322.46666666667	15	0.04065	4.326	369	1	Enterocyte (Bottom Villus)	2
4131	4756.73333333333	4360.03333333333	30	0.01315	4.424	2282	0.939	B (Plasma)	3
4132	1757.51612903226	7467.64516129032	62	0.01531	1.427	4049	0.9933	B (Plasma)	3
4133	3647.74180327869	5561.74180327869	244	0.0281	2.133	8682	0.9997	Goblet	4
4134	2343.28	6870.54	50	0.008585	2.211	5824	0.9562	Stromal	3
4135	1822.20833333333	7419.04166666667	24	0.01899	4.954	1264	0.8809	B (Plasma)	3
4136	2902.31914893617	6343.99290780142	141	0.02463	1.338	5724	1	Enterocyte (Bottom Villus)	2
4137	2680.13043478261	6484.6884057971	138	0.02126	3.018	6492	0.9769	Enterocyte (Bottom Villus)	2
4138	4334.22772277228	4990.98514851485	202	0.02058	3.219	9816	0.9796	T (CD8+)	4
4139	2101.68518518519	7110.33333333333	54	0.01142	1.961	4729	0.9918	Stem + TA	2
414	3469.39285714286	679.321428571429	28	0.01987	3.396	1409	0.9719	Stromal	2
4140	2117	7124.18867924528	53	0.02074	1.439	2556	1	Stem + TA	2
4141	2021.78571428571	7239.21428571429	14	0.01514	1.588	925	1	Stem + TA	2
4143	4072.12307692308	5196.50769230769	65	0.01599	3.243	4064	0.9694	Endothelial	3
4144	5443.61904761905	3747.7619047619	42	0.01341	5.605	3132	0.9913	Enterocyte (Mid Villus)	4
4145	2447.61870503597	6785.28057553957	139	0.01837	2.359	7567	0.9969	Endothelial	3
4146	4996.5421686747	4273.61445783133	83	0.01798	3.559	4617	0.953	Macrophage + DC	3
4147	2254.39316239316	6886.19658119658	117	0.01281	2.813	9132	0.9649	Endothelial	3
4148	5683.12738853503	3581.78662420382	314	0.0445	1.357	7056	1	Enterocyte (Top Villus)	4
4149	3020.05351170569	6226.76588628763	299	0.02443	1.946	12240	0.9955	Enterocyte (Bottom Villus)	4
415	3832.02777777778	338.083333333333	36	0.01952	1.852	1844	0.9754	Enterocyte (Bottom Villus)	2
4150	5501	3758.23463687151	179	0.02533	1.77	7068	0.9989	Enterocyte (Top Villus)	4
4151	4231.94117647059	4997.59411764706	170	0.017	1.894	9998	0.9976	Pericyte	4
4152	1520.55555555556	7743.55555555556	18	0.01513	3.409	1190	0.9874	Telocyte	3
4153	1833.32584269663	7482.51685393258	89	0.01388	1.11	6410	0.9767	Stromal	3
4154	4401.95	4838.8	40	0.01633	1.673	2450	1	Enterocyte (Mid Villus)	4
4155	3775.65384615385	5420.63461538462	52	0.01295	1.458	4015	0.9749	Macrophage + DC	3
4156	1980.62903225806	7370.29032258064	124	0.01152	2.271	10760	0.9796	Stem + TA	2
4157	4394.14754098361	4847.92896174863	183	0.02386	2.285	7669	0.9975	Enterocyte (Mid Villus)	4
4158	4585.03406326034	4682.90267639903	411	0.03863	7.863	10640	0.9999	Enterocyte (Mid Villus)	4
4159	4099.79310344828	5117.10344827586	87	0.01609	2.736	5408	0.9735	Stromal	3
416	1553.74747474747	2608.11111111111	99	0.01992	2.222	4971	0.9981	Smooth Muscle	1
4160	2103.03448275862	7171.86206896552	29	0.02362	3.274	1228	1	Stem + TA	2
4161	4196.3908045977	5070.97701149425	87	0.01544	1.481	5633	0.9999	B (Plasma)	4
4162	3840.74747474747	5383.70707070707	99	0.01328	2.27	7456	0.9412	B (Plasma)	3
4163	5637.04081632653	3662.89795918367	49	0.01244	3.054	3938	0.9815	Enterocyte (Top Villus)	4
4164	3020.68055555556	6284.125	72	0.01536	1.786	4688	1	Enterocyte (Bottom Villus)	4
4165	1994.85	7300.96	200	0.02102	1.739	9513	0.9991	Stem + TA	2
4166	2856.8041958042	6369.50699300699	286	0.02579	1.171	11090	1	Enterocyte (Bottom Villus)	2
4167	2598.36842105263	6659.29605263158	304	0.02315	1.234	13130	0.9825	B (Plasma)	3
4168	2658.41489361702	6600.13829787234	94	0.01651	1.58	5694	0.9622	Endothelial	3
4169	4418.54855643045	4887.38057742782	381	0.03492	2.677	10910	1	Enterocyte (Mid Villus)	4
417	3168.30573248408	984.089171974522	314	0.03397	3.764	9244	1	Stem + TA	2
4170	2941.3602484472	6338.93167701863	161	0.03071	1.379	5242	1	Enterocyte (Bottom Villus)	2
4171	3241.65027322404	6050.28415300546	183	0.0192	2.248	9530	1	Tuft	4
4172	2169.70833333333	7096.675	120	0.02277	1.863	5271	1	Goblet	2
4173	4153.02380952381	5147.02380952381	42	0.009406	1.694	4465	0.9989	Stromal	3
4174	2031.36666666667	7211.8	60	0.01741	1.587	3447	0.9948	Stem + TA	2
4175	952.692857142857	8309.97142857143	140	0.01385	2.535	10110	0.8753	Smooth Muscle	1
4176	5195.76363636364	4082.02424242424	330	0.03339	1.35	9882	0.9813	Enterocyte (Top Villus)	4
4177	3468.75294117647	5814.07647058824	340	0.02436	1.593	13960	0.9996	Enterocyte (Mid Villus)	4
4178	1739.81481481481	7460.6049382716	81	0.01475	3.009	5492	0.8783	B (Plasma)	3
4179	3449.05769230769	5856.78846153846	52	0.03818	1.612	1362	1	Enterocyte (Mid Villus)	4
418	1426.88356164384	2741.04794520548	146	0.03085	7.284	4732	0.998	Smooth Muscle	1
4180	1660.19512195122	7615.14634146341	41	0.008621	1.195	4756	0.8904	Telocyte	3
4181	3697.94117647059	5603.82352941176	17	0.02964	1.974	573.5	0.9289	Enterocyte (Mid Villus)	4
4182	2999.08571428571	6342.45079365079	315	0.03382	3.378	9315	0.9999	Enterocyte (Bottom Villus)	4
4183	2781.68380462725	6509.98457583548	389	0.03632	1.982	10710	1	Enterocyte (Bottom Villus)	4
4184	3281.24137931034	6009.63793103448	116	0.03704	1.102	3132	1	Goblet	4
4185	4705.04	4594.32	50	0.01225	1.826	4080	0.998	Macrophage + DC	3
4186	2237.80575539568	7065.9964028777	278	0.03907	1.502	7115	1	Stem + TA	2
4187	3899.16037735849	5419.58490566038	106	0.02059	1.58	5148	0.9983	B (Plasma)	3
4188	3174.36713286713	6122.83216783217	286	0.02502	1.571	11430	1	Enterocyte (Bottom Villus)	2
4189	2862.70491803279	6483.11475409836	61	0.01603	2.45	3805	0.9942	Enterocyte (Bottom Villus)	4
419	2936.97142857143	1170.82857142857	70	0.02229	1.914	3140	0.9998	Paneth	2
4190	2957.62962962963	6282.12962962963	54	0.01699	1.895	3178	1	Enterocyte (Bottom Villus)	2
4191	3273.75877192982	5929.64035087719	228	0.02244	1.782	10160	0.9909	Enterocyte (Bottom Villus)	4
4193	4181.63448275862	5105.81379310345	145	0.0173	1.253	8380	0.9962	B (Plasma)	3
4194	3237.17088607595	6068.20253164557	158	0.02682	1.508	5892	0.9976	Tuft	4
4195	1575.65263157895	7727.66315789474	95	0.01598	1.871	5946	0.9919	T (CD4+)	3
4196	2147.72388059702	7153.16417910448	134	0.02765	1.474	4846	1	Stem + TA	2
4197	3862.09756097561	5421.48780487805	41	0.02285	2.973	1794	1	Stromal	3
4198	954.507246376812	8410.39130434783	69	0.01013	1.815	6813	0.8107	Smooth Muscle	1
4199	3796.57894736842	5541.1052631579	19	0.0128	3.243	1484	1	Enterocyte (Mid Villus)	4
420	3090.70588235294	1135.55882352941	68	0.01932	3.625	3520	1	Stem + TA	2
4200	1048.3	8303.6	10	0.01336	4.145	748.5	0.9672	Smooth Muscle	
4201	4709.19321148825	4704.02872062663	383	0.03498	4.928	10950	0.9961	Enterocyte (Mid Villus)	4
4202	2342.02777777778	7037.47222222222	36	0.01114	8.482	3232	0.9843	Stromal	2
4203	2108.53246753247	7209.32467532467	154	0.02301	2.578	6693	0.9982	Goblet	2
4204	1681	7593.74820143885	139	0.01578	1.47	8806	0.9694	Macrophage + DC	3
4205	5561.8961038961	3727.23376623377	77	0.01909	2.114	4034	1	Enterocyte (Top Villus)	4
4206	3353.03883495146	5958.49029126214	206	0.02363	1.801	8718	1	Enterocyte (Mid Villus)	4
4207	4988.82296650718	4350.37320574163	209	0.0377	1.295	5544	0.9988	Macrophage + DC	3
4208	4345.4	4905.5	10	0.008681	2.466	1152	1	Enterocyte (Mid Villus)	4
4209	4876.88888888889	4425.73015873016	63	0.01414	2.112	4456	0.9521	Macrophage + DC	3
421	1671.40277777778	2436.34027777778	288	0.02192	1.755	13140	0.9805	Myenteric Plexus	3
4210	2320.77419354839	7063.93548387097	31	0.01022	3.781	3033	0.9767	Stromal	2
4211	3514.76923076923	5774.65384615385	52	0.0209	2.113	2488	0.9911	Enterocyte (Mid Villus)	4
4212	2962.81333333333	6364.70666666667	75	0.02253	3.262	3329	1	Enterocyte (Bottom Villus)	2
4213	2647.37254901961	6746.82352941176	51	0.01922	2.241	2653	0.9877	B (Plasma)	3
4215	4250.07142857143	5088.84285714286	70	0.02127	6.046	3291	1	B (Plasma)	3
4216	3807.84892086331	5509.25899280576	139	0.02127	4.094	6535	0.9872	T (CD8+)	4
4217	5129.25882352941	4127.87058823529	85	0.02837	2.456	2996	1	Enterocyte (Top Villus)	4
4218	5569.8125	3754.640625	64	0.01215	1.539	5266	0.9308	Enterocyte (Top Villus)	4
4219	4357.96774193548	4997.03225806452	31	0.01087	5.71	2853	0.9761	T (CD8+)	4
422	3452.47292418773	757.032490974729	277	0.03099	2.535	8939	1	Stem + TA	2
4220	2430.12345679012	6901.27777777778	162	0.01993	2.065	8128	0.9829	Stromal	3
4221	1641.60759493671	7664.58227848101	158	0.02452	1.515	6445	0.9926	B (Plasma)	3
4222	2841.23737373737	6449.90404040404	198	0.03381	2.483	5856	1	Enterocyte (Bottom Villus)	4
4223	1920.08791208791	7386.43956043956	91	0.02261	1.289	4024	0.9903	Stem + TA	2
4224	1763.96202531646	7521.3417721519	79	0.01726	1.744	4578	0.9438	Macrophage + DC	3
4225	826.636363636364	8412.72727272727	11	0.01647	6.223	668	0.8561	Smooth Muscle	1
4226	2555.025	6709.4625	80	0.01257	1.268	6364	0.9206	Stromal	2
4227	3182.66666666667	6197.53703703704	54	0.01261	1.99	4284	0.9769	Enterocyte (Mid Villus)	4
4228	4639.33903133903	4709.06837606838	351	0.04108	2.53	8544	1	Enterocyte (Mid Villus)	
4229	3429.54591836735	5930.63775510204	196	0.02381	2.764	8231	1	Enterocyte (Mid Villus)	4
423	3625.08270676692	530.278195488722	133	0.02917	1.432	4560	1	Stem + TA	2
4230	4893.78	4447.22	50	0.01459	2.087	3426	0.9793	Stromal	3
4231	1758.39361702128	7597.92553191489	94	0.01891	2.136	4972	0.9919	B (Plasma)	3
4232	5186.68376068376	4173.23361823362	351	0.03128	1.939	11220	0.9932	T (CD8+)	4
4233	5571.71698113208	3664.42452830189	106	0.01629	1.74	6507	0.9817	Enterocyte (Top Villus)	4
4234	5085.62790697674	4185.58139534884	430	0.0324	1.437	13270	1	T (CD8+)	3
4235	2112.4	7169.68571428571	35	0.02747	1.907	1274	1	Stem + TA	2
4236	3324.83333333333	6030.08333333333	12	0.02948	2.486	407	1	Enterocyte (Mid Villus)	4
4237	4546.25	4757.725	40	0.01672	5.356	2392	1	Enterocyte (Mid Villus)	4
4238	5051.96551724138	4266.34482758621	29	0.01466	1.207	1978	0.9999	Endothelial	3
4239	771.125	8529	32	0.01032	2.697	3100	0.9696	ICC	1
424	2423.1	1756.4	10	0.01079	8.323	927	0.7867	Telocyte	3
4240	2154.41666666667	7231.95833333333	72	0.03429	4.057	2100	0.9984	Stem + TA	2
4241	2280.93617021277	7089.25531914894	47	0.01342	1.999	3502	1	Stem + TA	2
4242	2716.08333333333	6644.90277777778	72	0.01508	2.362	4774	1	Endothelial	3
4243	3529.24626865672	5831.20149253731	134	0.01804	2.547	7426	0.9996	Enterocyte (Mid Villus)	4
4244	3300.875	6071.4375	16	0.03368	1.758	475	1	Enterocyte (Mid Villus)	4
4245	3095.02459016393	6241.81967213115	122	0.02036	1.494	5993	0.9973	Goblet	4
4246	2940.09523809524	6430.65476190476	84	0.0196	2.289	4285	0.9902	Enterocyte (Bottom Villus)	2
4247	2992.49350649351	6336.64935064935	77	0.02419	2.623	3183	1	Enterocyte (Bottom Villus)	4
4248	4151.58260869565	5179.10434782609	115	0.01979	1.898	5812	0.9698	Macrophage + DC	3
4249	2173.91836734694	7207.91836734694	49	0.01766	2.746	2774	1	Stem + TA	2
425	1980.421875	2273.828125	128	0.0126	1.163	10160	0.9188	Smooth Muscle	1
4250	3892.5875	5481.3375	80	0.01422	1.442	5626	0.987	Endothelial	4
4252	5543.25490196078	3812.82352941176	51	0.01152	1.387	4426	0.9645	Enterocyte (Top Villus)	4
4253	2777.788	6588.28	250	0.02943	3.237	8494	0.9999	Enterocyte (Bottom Villus)	4
4254	3324.775	6004.9375	80	0.02395	3.707	3340	0.9883	Enterocyte (Bottom Villus)	4
4255	5528.05952380952	3831.06547619048	168	0.02213	2.54	7590	0.9981	Enterocyte (Top Villus)	4
4256	3397.29896907217	5900.67010309278	97	0.014	1.979	6930	1	Enterocyte (Bottom Villus)	4
4257	2930.76	6385.36	25	0.01908	7.407	1310	0.9988	Enterocyte (Bottom Villus)	2
4258	3157.38095238095	6208.7619047619	21	0.02419	2.035	868	1	Enterocyte (Mid Villus)	4
4259	3183.12658227848	6217.16455696203	79	0.01642	1.692	4810	1	Enterocyte (Bottom Villus)	4
426	3784.75	381.339285714286	168	0.02575	1.473	6525	0.991	Enterocyte (Bottom Villus)	2
4260	2370.48695652174	6983.52173913043	115	0.01546	1.87	7440	0.9612	B (Follicular, Circulating)	3
4261	5634.46107784431	3685.1377245509	167	0.02007	4.709	8319	1	Enterocyte (Top Villus)	4
4262	2053.76315789474	7259.15789473684	38	0.04139	1.921	918	1	Stem + TA	2
4263	3261.4	6177.84	25	0.008747	2.748	2858	1	Enterocyte (Mid Villus)	4
4264	3569.64788732394	5806.9014084507	71	0.02398	1.447	2961	1	Enterocyte (Mid Villus)	4
4265	4153.60416666667	5227.79166666667	48	0.02147	3.475	2236	0.9949	B (Plasma)	3
4266	3753.43708609272	5579.92715231788	151	0.01476	2.765	10230	0.9563	Enterocyte (Mid Villus)	4
4267	3965.52542372881	5457.08474576271	59	0.02122	2.089	2780	0.9868	B (Plasma)	4
4268	5698.19047619048	3659.20408163265	147	0.03195	1.96	4601	0.9999	Enterocyte (Top Villus)	4
4269	3380.25179856115	6024.46043165468	139	0.03093	1.285	4494	1	Goblet	4
427	3864.19512195122	267.292682926829	41	0.01748	3.21	2346	0.9998	Goblet	2
4270	2569.14285714286	6732.92857142857	28	0.04308	9.962	650	1	Macrophage + DC	3
4271	2662	6673.85333333333	75	0.0251	2.067	2988	0.9977	B (Plasma)	3
4272	2506.26470588235	6866.62745098039	102	0.01735	1.741	5880	0.9905	Stromal	3
4273	4264.22935779817	5063.07339449541	109	0.02354	1.732	4630	0.9875	B (Plasma)	4
4274	3262.48275862069	6117.51724137931	87	0.02385	2.822	3648	0.987	Enterocyte (Mid Villus)	4
4275	3311.44680851064	6106.23404255319	94	0.03708	1.403	2535	1	Goblet	4
4276	3300.375	6106.825	40	0.01192	3.956	3357	1	Enterocyte (Mid Villus)	4
4277	2619.90909090909	6726.86363636364	66	0.01085	1.83	6083	0.9942	Stromal	3
4278	4063.25714285714	5387.67142857143	70	0.01818	2.033	3850	1	B (Plasma)	3
4279	2498.4	6834.23333333333	30	0.01355	1.262	2214	0.9579	Stromal	3
428	3896.45945945946	315.648648648649	185	0.01884	1.308	9820	0.9921	Enterocyte (Bottom Villus)	2
4280	4840.64406779661	4521.86440677966	59	0.02119	3.237	2784	0.9896	T (CD8+)	4
4281	4753.64942528736	4693.48275862069	174	0.02431	2.61	7158	1	Enterocyte (Mid Villus)	3
4282	4824.25	4574.83333333333	12	0.008174	1.936	1468	1	Goblet	4
4284	5682.75824175824	3720.94505494505	91	0.01553	2.316	5858	0.9935	Enterocyte (Top Villus)	4
4285	802.413043478261	8580.89130434783	46	0.007189	2.056	6399	0.8884	T (CD4+)	1
4286	4011.48554913295	5347.37572254335	173	0.02221	1.788	7789	0.9868	B (Plasma)	3
4287	4943.33333333333	4397.13333333333	30	0.01761	3.455	1704	1	Macrophage + DC	3
4289	3365.37748344371	6069.43708609272	151	0.02187	2.18	6906	0.9948	Enterocyte (Mid Villus)	4
429	2588.31460674157	1610.80898876404	89	0.01529	2.471	5821	0.9339	Telocyte	3
4290	2152.52459016393	7284.70491803279	61	0.01484	1.901	4110	0.9913	Stem + TA	2
4292	2273.875	7137.4296875	128	0.01984	2.105	6450	1	Goblet	2
4293	2804.74222222222	6629.12444444444	225	0.03019	5.487	7454	1	Enterocyte (Bottom Villus)	4
4294	1928.09090909091	7436.81818181818	22	0.01224	5.023	1798	0.9479	Macrophage + DC	2
4295	4897.88571428571	4510.22857142857	105	0.01942	1.719	5408	1	Endothelial	4
4296	5052.35714285714	4346.31428571429	70	0.01467	2.287	4772	0.9986	Pericyte	3
4297	2094.72727272727	7311.77922077922	77	0.01311	1.535	5872	0.9652	Goblet	2
4298	3562.74347826087	5882.86086956522	230	0.0247	1.677	9310	0.996	Enterocyte (Mid Villus)	4
4299	3835.6	5586.4	15	0.01562	15.83	960	0.9159	Enterocyte (Mid Villus)	4
43	1825.4	923.426086956522	115	0.02668	2.459	4310	0.9834	Telocyte	3
430	1343.06666666667	2877.83333333333	30	0.01266	4.172	2369	0.9624	Smooth Muscle	1
4300	3174.14666666667	6265.84	75	0.01606	1.222	4669	1	Enterocyte (Mid Villus)	4
4301	4216.44247787611	5185.69026548673	113	0.02874	3.145	3932	1	B (Plasma)	3
4302	3478.63157894737	5967.69172932331	133	0.02622	2.864	5072	0.9999	Enterocyte (Mid Villus)	4
4303	2419.84210526316	7030.86842105263	38	0.01122	2.151	3386	0.9637	B (Follicular, Circulating)	3
4305	3727.37209302326	5751.3023255814	43	0.01804	3.635	2384	1	Enterocyte (Mid Villus)	4
4306	3251.97183098592	6197.2676056338	71	0.01549	1.95	4584	0.9941	Enterocyte (Mid Villus)	4
4307	3464.08450704225	5908.59154929577	71	0.02743	2.433	2588	1	Enterocyte (Mid Villus)	4
4308	4827.41221374046	4569.23664122137	131	0.01991	1.227	6580	1	Goblet	4
4309	2862.60683760684	6518.63247863248	117	0.02077	1.968	5632	0.9999	Goblet	4
431	4110.875	108.8125	16	0.02636	2.516	607	0.8879	Macrophage + DC	3
4310	1654.775	7744.775	80	0.01502	1.057	5327	0.9617	Macrophage + DC	3
4311	2065.8125	7382.3125	16	0.0125	1.453	1280	0.9956	Stem + TA	2
4312	5692.42307692308	3800.91025641026	78	0.02199	3.323	3547	0.9876	Enterocyte (Top Villus)	4
4313	5592.46987951807	3826.22891566265	83	0.01691	3.264	4908	0.9829	Enterocyte (Top Villus)	4
4314	1927.61764705882	7482.14705882353	34	0.01159	4.128	2934	0.9117	Stem + TA	2
4315	3812.91919191919	5595.80303030303	198	0.01906	1.895	10390	0.998	Enterocyte (Mid Villus)	4
4316	4083.52	5291.34666666667	150	0.01811	1.747	8281	0.9828	Macrophage + DC	3
4317	2604.91935483871	6779.70161290323	124	0.01934	1.259	6410	1	Macrophage + DC	3
4318	3046.17117117117	6329.92792792793	111	0.02334	2.997	4756	1	Enterocyte (Bottom Villus)	4
4319	2208.46825396825	7248.34920634921	126	0.01999	1.388	6304	0.9934	Goblet	2
432	2663.08695652174	1540.41304347826	92	0.02397	3.23	3838	0.9991	B (Plasma)	3
4320	1560.03448275862	7848.98275862069	58	0.01409	1.895	4115	0.7718	Stromal	3
4321	2630.23469387755	6833.62244897959	98	0.02138	2.598	4584	1	B (Plasma)	3
4322	4174.36448598131	5234.64485981308	107	0.01418	1.978	7544	0.9963	Stromal	3
4323	3132.94594594595	6313.01351351351	74	0.01446	1.306	5118	1	Goblet	4
4324	4235.77777777778	5217.82222222222	45	0.01235	1.581	3645	1	Macrophage + DC	3
4325	3276.86363636364	6154.5	22	0.01503	2.96	1464	1	Enterocyte (Mid Villus)	4
4326	2731.88172043011	6677.79569892473	93	0.01938	1.867	4798	0.992	B (Plasma)	3
4327	2058.875	7381.75	24	0.02277	2.904	1054	0.9989	Stem + TA	2
4328	2301.95483870968	7202.5935483871	155	0.02547	1.324	6086	0.9972	Stem + TA	2
4329	3418.71134020619	5994.73195876289	97	0.01797	2.415	5397	0.9998	Enterocyte (Mid Villus)	4
433	3814.66666666667	323	21	0.007216	4.007	2910	0.9998	Enterocyte (Bottom Villus)	2
4330	4491.1671686747	4932.94728915663	664	0.03718	1.917	17860	0.9998	Enterocyte (Mid Villus)	4
